Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
5.215568000,0,0,0,0,1,1,0,0
5.215594000,1,1,0,0,1,1,0,0
5.215646000,0,0,0,0,1,1,0,0
5.215698000,1,1,0,0,1,1,0,0
5.215724000,0,0,0,0,1,1,0,0
5.215776000,1,0,0,0,1,1,0,0
5.215777000,1,1,0,0,1,1,0,0
5.215803000,0,0,0,0,1,1,0,0
5.215828000,1,0,0,0,1,1,0,0
5.215829000,1,1,0,0,1,1,0,0
5.215855000,0,0,0,0,1,1,0,0
5.215907000,1,1,0,0,1,1,0,0
5.215933000,0,0,0,0,1,1,0,0
5.215959000,1,1,0,0,1,1,0,0
5.215985000,0,0,0,0,1,1,0,0
5.218062000,0,0,0,1,1,1,1,0
5.218063000,0,1,1,1,1,1,1,1
5.218088000,0,0,0,0,1,1,1,0
5.218089000,0,0,0,0,1,1,0,0
5.218245000,0,1,1,1,1,1,1,1
5.218296000,0,0,1,1,1,1,1,1
5.218297000,0,0,0,0,1,1,1,0
5.218298000,0,0,0,0,1,1,0,0
5.218323000,0,1,1,1,1,1,1,1
5.218349000,0,0,0,0,1,1,1,0
5.218350000,0,0,0,0,1,1,0,0
5.218401000,0,0,0,1,1,1,1,0
5.218402000,0,1,1,1,1,1,1,1
5.218557000,0,0,1,1,1,1,1,1
5.218558000,0,0,0,0,1,1,0,0
5.218584000,0,1,1,1,1,1,1,1
5.218636000,0,0,0,0,1,1,1,0
5.218637000,0,0,0,0,1,1,0,0
5.218662000,0,1,1,1,1,1,1,1
5.218818000,0,0,1,0,1,1,1,1
5.218819000,0,0,0,0,1,1,0,0
5.218844000,0,0,0,1,1,1,0,0
5.218845000,0,1,1,1,1,1,1,1
5.218870000,0,0,1,0,1,1,1,1
5.218871000,0,0,0,0,1,1,0,0
5.218897000,0,1,1,1,1,1,1,1
5.218975000,0,0,0,0,1,1,1,0
5.218976000,0,0,0,0,1,1,0,0
5.219053000,0,0,0,1,1,1,1,0
5.219054000,0,1,1,1,1,1,1,1
5.219079000,0,0,0,0,1,1,1,0
5.219080000,0,0,0,0,1,1,0,0
5.219105000,0,0,0,1,1,1,0,0
5.219106000,0,1,1,1,1,1,1,1
5.219314000,0,0,0,0,1,1,1,0
5.219315000,0,0,0,0,1,1,0,0
5.219366000,0,0,0,1,1,1,1,0
5.219367000,0,1,1,1,1,1,1,1
5.219444000,0,0,1,0,1,1,1,1
5.219445000,0,0,0,0,1,1,0,0
5.219470000,0,0,0,1,1,1,0,0
5.219471000,0,1,1,1,1,1,1,1
5.219496000,0,0,1,0,1,1,1,1
5.219497000,0,0,0,0,1,1,0,0
5.219549000,0,1,1,1,1,1,1,1
5.219574000,0,0,1,1,1,1,1,1
5.219575000,0,0,0,0,1,1,1,0
5.219576000,0,0,0,0,1,1,0,0
5.219627000,0,1,1,1,1,1,1,1
5.219653000,0,0,0,0,1,1,1,0
5.219654000,0,0,0,0,1,1,0,0
5.219679000,0,0,0,1,1,1,1,0
5.219680000,0,1,1,1,1,1,1,1
5.219757000,0,0,1,0,1,1,1,1
5.219758000,0,0,0,0,1,1,0,0
5.219836000,0,1,1,1,1,1,1,1
5.219861000,0,0,1,1,1,1,1,1
5.219862000,0,0,0,0,1,1,1,0
5.219863000,0,0,0,0,1,1,0,0
5.414208000,1,1,0,0,1,1,0,0
5.414234000,0,0,0,0,1,1,0,0
5.414390000,1,0,0,0,1,1,0,0
5.414391000,1,1,0,0,1,1,0,0
5.414442000,1,0,0,0,1,1,0,0
5.414443000,0,0,0,0,1,1,0,0
5.414495000,1,1,0,0,1,1,0,0
5.414521000,0,0,0,0,1,1,0,0
5.414573000,1,1,0,0,1,1,0,0
5.414729000,0,0,0,0,1,1,0,0
5.414781000,1,0,0,0,1,1,0,0
5.414782000,1,1,0,0,1,1,0,0
5.414834000,0,0,0,0,1,1,0,0
5.414860000,1,1,0,0,1,1,0,0
5.414912000,0,0,0,0,1,1,0,0
5.414938000,1,1,0,0,1,1,0,0
5.415016000,0,0,0,0,1,1,0,0
5.415068000,1,1,0,0,1,1,0,0
5.415094000,0,0,0,0,1,1,0,0
5.415172000,1,0,0,0,1,1,0,0
5.415173000,1,1,0,0,1,1,0,0
5.415302000,0,0,0,0,1,1,0,0
5.415355000,1,1,0,0,1,1,0,0
5.415589000,0,0,0,0,1,1,0,0
5.415642000,1,1,0,0,1,1,0,0
5.415668000,0,0,0,0,1,1,0,0
5.415694000,1,1,0,0,1,1,0,0
5.415876000,0,0,0,0,1,1,0,0
5.415928000,1,0,0,0,1,1,0,0
5.415929000,1,1,0,0,1,1,0,0
5.416006000,0,0,0,0,1,1,0,0
5.416032000,1,0,0,0,1,1,0,0
5.416033000,1,1,0,0,1,1,0,0
5.416059000,0,0,0,0,1,1,0,0
5.416110000,1,0,0,0,1,1,0,0
5.416111000,1,1,0,0,1,1,0,0
5.416163000,0,0,0,0,1,1,0,0
5.416215000,1,1,0,0,1,1,0,0
5.416241000,0,0,0,0,1,1,0,0
5.416267000,1,1,0,0,1,1,0,0
5.416293000,0,0,0,0,1,1,0,0
5.416345000,1,1,0,0,1,1,0,0
5.416371000,0,0,0,0,1,1,0,0
5.416423000,1,0,0,0,1,1,0,0
5.416424000,1,1,0,0,1,1,0,0
5.416449000,0,0,0,0,1,1,0,0
5.418759000,0,1,1,1,1,1,1,1
5.418784000,0,0,1,1,1,1,1,1
5.418785000,0,0,0,0,1,1,1,0
5.418786000,0,0,0,0,1,1,0,0
5.418941000,0,0,0,1,1,1,1,0
5.418942000,0,1,1,1,1,1,1,1
5.418993000,0,0,1,0,1,1,1,1
5.418994000,0,0,0,0,1,1,0,0
5.419019000,0,0,0,1,1,1,0,0
5.419020000,0,1,1,1,1,1,1,1
5.419045000,0,0,1,0,1,1,1,1
5.419046000,0,0,0,0,1,1,0,0
5.419098000,0,1,1,1,1,1,1,1
5.419254000,0,0,0,0,1,1,1,0
5.419255000,0,0,0,0,1,1,0,0
5.419280000,0,0,0,1,1,1,1,0
5.419281000,0,1,1,1,1,1,1,1
5.419332000,0,0,1,0,1,1,1,1
5.419333000,0,0,0,0,1,1,0,0
5.419358000,0,0,0,1,1,1,0,0
5.419359000,0,1,1,1,1,1,1,1
5.419515000,0,0,0,0,1,1,1,0
5.419516000,0,0,0,0,1,1,0,0
5.419541000,0,0,0,1,1,1,1,0
5.419542000,0,1,1,1,1,1,1,1
5.419567000,0,0,0,0,1,1,1,0
5.419568000,0,0,0,0,1,1,0,0
5.419593000,0,0,0,1,1,1,1,0
5.419594000,0,1,1,1,1,1,1,1
5.419671000,0,0,1,0,1,1,1,1
5.419672000,0,0,0,0,1,1,0,0
5.419750000,0,1,1,1,1,1,1,1
5.419775000,0,0,1,1,1,1,1,1
5.419776000,0,0,0,0,1,1,1,0
5.419777000,0,0,0,0,1,1,0,0
5.419802000,0,1,1,1,1,1,1,1
5.420010000,0,0,1,0,1,1,1,1
5.420011000,0,0,0,0,1,1,0,0
5.420063000,0,1,1,1,1,1,1,1
5.420141000,0,0,0,0,1,1,1,0
5.420142000,0,0,0,0,1,1,0,0
5.420167000,0,0,0,1,1,1,1,0
5.420168000,0,1,1,1,1,1,1,1
5.420193000,0,0,0,0,1,1,1,0
5.420194000,0,0,0,0,1,1,0,0
5.420245000,0,0,0,1,1,1,0,0
5.420246000,0,1,1,1,1,1,1,1
5.420271000,0,0,1,0,1,1,1,1
5.420272000,0,0,0,0,1,1,0,0
5.420324000,0,1,1,1,1,1,1,1
5.420349000,0,0,1,0,1,1,1,1
5.420350000,0,0,0,0,1,1,0,0
5.420376000,0,1,1,1,1,1,1,1
5.420454000,0,0,0,0,1,1,1,0
5.420455000,0,0,0,0,1,1,0,0
5.420532000,0,0,0,1,1,1,1,0
5.420533000,0,1,1,1,1,1,1,1
5.420558000,0,0,0,0,1,1,1,0
5.420559000,0,0,0,0,1,1,0,0
5.622228000,1,1,0,0,1,1,0,0
5.622254000,0,0,0,0,1,1,0,0
5.622410000,1,1,0,0,1,1,0,0
5.622462000,0,0,0,0,1,1,0,0
5.622514000,1,0,0,0,1,1,0,0
5.622515000,1,1,0,0,1,1,0,0
5.622541000,0,0,0,0,1,1,0,0
5.622592000,1,0,0,0,1,1,0,0
5.622593000,1,1,0,0,1,1,0,0
5.622749000,0,0,0,0,1,1,0,0
5.622801000,1,0,0,0,1,1,0,0
5.622802000,1,1,0,0,1,1,0,0
5.622853000,0,0,0,0,1,1,0,0
5.622879000,1,0,0,0,1,1,0,0
5.622880000,1,1,0,0,1,1,0,0
5.622931000,0,0,0,0,1,1,0,0
5.622957000,1,0,0,0,1,1,0,0
5.622958000,1,1,0,0,1,1,0,0
5.623036000,0,0,0,0,1,1,0,0
5.623088000,1,1,0,0,1,1,0,0
5.623192000,0,0,0,0,1,1,0,0
5.623218000,1,1,0,0,1,1,0,0
5.623322000,0,0,0,0,1,1,0,0
5.623375000,1,1,0,0,1,1,0,0
5.623609000,0,0,0,0,1,1,0,0
5.623661000,1,0,0,0,1,1,0,0
5.623662000,1,1,0,0,1,1,0,0
5.623687000,0,0,0,0,1,1,0,0
5.623713000,1,0,0,0,1,1,0,0
5.623714000,1,1,0,0,1,1,0,0
5.623896000,0,0,0,0,1,1,0,0
5.623948000,1,1,0,0,1,1,0,0
5.624026000,0,0,0,0,1,1,0,0
5.624052000,1,1,0,0,1,1,0,0
5.624182000,0,0,0,0,1,1,0,0
5.624235000,1,1,0,0,1,1,0,0
5.624287000,0,0,0,0,1,1,0,0
5.624365000,1,1,0,0,1,1,0,0
5.624391000,0,0,0,0,1,1,0,0
5.624443000,1,1,0,0,1,1,0,0
5.624469000,0,0,0,0,1,1,0,0
5.626961000,0,1,1,1,1,1,1,1
5.626986000,0,0,1,1,1,1,1,1
5.626987000,0,0,0,0,1,1,1,0
5.626988000,0,0,0,0,1,1,0,0
5.627143000,0,0,0,1,1,1,1,0
5.627144000,0,1,1,1,1,1,1,1
5.627195000,0,0,0,0,1,1,1,0
5.627196000,0,0,0,0,1,1,0,0
5.627221000,0,0,0,1,1,1,0,0
5.627222000,0,1,1,1,1,1,1,1
5.627247000,0,0,1,0,1,1,1,1
5.627248000,0,0,0,0,1,1,0,0
5.627300000,0,1,1,1,1,1,1,1
5.627456000,0,0,0,0,1,1,1,0
5.627457000,0,0,0,0,1,1,0,0
5.627482000,0,0,0,1,1,1,1,0
5.627483000,0,1,1,1,1,1,1,1
5.627534000,0,0,0,0,1,1,1,0
5.627535000,0,0,0,0,1,1,0,0
5.627560000,0,0,0,1,1,1,0,0
5.627561000,0,1,1,1,1,1,1,1
5.627716000,0,0,1,1,1,1,1,1
5.627717000,0,0,0,0,1,1,1,0
5.627718000,0,0,0,0,1,1,0,0
5.627743000,0,1,1,1,1,1,1,1
5.627769000,0,0,0,0,1,1,1,0
5.627770000,0,0,0,0,1,1,0,0
5.627795000,0,0,0,1,1,1,1,0
5.627796000,0,1,1,1,1,1,1,1
5.627873000,0,0,0,0,1,1,1,0
5.627874000,0,0,0,0,1,1,0,0
5.627951000,0,0,0,1,1,1,0,0
5.627952000,0,1,1,1,1,1,1,1
5.627977000,0,0,1,0,1,1,1,1
5.627978000,0,0,0,0,1,1,0,0
5.628004000,0,1,1,1,1,1,1,1
5.628212000,0,0,0,0,1,1,1,0
5.628213000,0,0,0,0,1,1,0,0
5.628264000,0,0,0,1,1,1,0,0
5.628265000,0,1,1,1,1,1,1,1
5.628342000,0,0,1,1,1,1,1,1
5.628343000,0,0,0,0,1,1,1,0
5.628344000,0,0,0,0,1,1,0,0
5.628369000,0,1,1,1,1,1,1,1
5.628395000,0,0,0,0,1,1,1,0
5.628396000,0,0,0,0,1,1,0,0
5.628447000,0,0,0,1,1,1,1,0
5.628448000,0,1,1,1,1,1,1,1
5.628473000,0,0,0,0,1,1,1,0
5.628474000,0,0,0,0,1,1,0,0
5.628525000,0,0,0,1,1,1,0,0
5.628526000,0,1,1,1,1,1,1,1
5.628551000,0,0,1,0,1,1,1,1
5.628552000,0,0,0,0,1,1,0,0
5.628577000,0,0,0,1,1,1,0,0
5.628578000,0,1,1,1,1,1,1,1
5.628655000,0,0,1,1,1,1,1,1
5.628656000,0,0,0,0,1,1,1,0
5.628657000,0,0,0,0,1,1,0,0
5.628734000,0,1,1,1,1,1,1,1
5.628760000,0,0,0,0,1,1,1,0
5.628761000,0,0,0,0,1,1,0,0
5.820246000,1,1,0,0,1,1,0,0
5.820272000,0,0,0,0,1,1,0,0
5.820428000,1,1,0,0,1,1,0,0
5.820480000,0,0,0,0,1,1,0,0
5.820533000,1,1,0,0,1,1,0,0
5.820559000,0,0,0,0,1,1,0,0
5.820611000,1,1,0,0,1,1,0,0
5.820767000,0,0,0,0,1,1,0,0
5.820819000,1,0,0,0,1,1,0,0
5.820820000,1,1,0,0,1,1,0,0
5.820871000,0,0,0,0,1,1,0,0
5.820897000,1,0,0,0,1,1,0,0
5.820898000,1,1,0,0,1,1,0,0
5.820950000,0,0,0,0,1,1,0,0
5.820975000,1,0,0,0,1,1,0,0
5.820976000,1,1,0,0,1,1,0,0
5.821054000,0,0,0,0,1,1,0,0
5.821106000,1,1,0,0,1,1,0,0
5.821132000,0,0,0,0,1,1,0,0
5.821158000,1,1,0,0,1,1,0,0
5.821210000,0,0,0,0,1,1,0,0
5.821236000,1,1,0,0,1,1,0,0
5.821340000,0,0,0,0,1,1,0,0
5.821393000,1,1,0,0,1,1,0,0
5.821627000,0,0,0,0,1,1,0,0
5.821679000,1,0,0,0,1,1,0,0
5.821680000,1,1,0,0,1,1,0,0
5.821705000,0,0,0,0,1,1,0,0
5.821731000,1,0,0,0,1,1,0,0
5.821732000,1,1,0,0,1,1,0,0
5.821914000,0,0,0,0,1,1,0,0
5.821966000,1,1,0,0,1,1,0,0
5.821992000,0,0,0,0,1,1,0,0
5.822018000,1,1,0,0,1,1,0,0
5.822044000,0,0,0,0,1,1,0,0
5.822070000,1,1,0,0,1,1,0,0
5.822096000,0,0,0,0,1,1,0,0
5.822122000,1,1,0,0,1,1,0,0
5.822148000,0,0,0,0,1,1,0,0
5.822174000,1,1,0,0,1,1,0,0
5.822200000,0,0,0,0,1,1,0,0
5.822253000,1,1,0,0,1,1,0,0
5.822305000,0,0,0,0,1,1,0,0
5.822383000,1,1,0,0,1,1,0,0
5.822409000,0,0,0,0,1,1,0,0
5.822435000,1,1,0,0,1,1,0,0
5.822461000,0,0,0,0,1,1,0,0
5.824661000,0,0,0,1,1,1,0,0
5.824662000,0,1,1,1,1,1,1,1
5.824687000,0,0,1,0,1,1,1,1
5.824688000,0,0,0,0,1,1,0,0
5.824844000,0,1,1,1,1,1,1,1
5.824896000,0,0,0,0,1,1,1,0
5.824897000,0,0,0,0,1,1,0,0
5.824922000,0,0,0,1,1,1,1,0
5.824923000,0,1,1,1,1,1,1,1
5.824948000,0,0,0,0,1,1,1,0
5.824949000,0,0,0,0,1,1,0,0
5.825000000,0,0,0,1,1,1,0,0
5.825001000,0,1,1,1,1,1,1,1
5.825156000,0,0,1,1,1,1,1,1
5.825157000,0,0,0,0,1,1,1,0
5.825158000,0,0,0,0,1,1,0,0
5.825183000,0,1,1,1,1,1,1,1
5.825235000,0,0,0,0,1,1,1,0
5.825236000,0,0,0,0,1,1,0,0
5.825261000,0,0,0,1,1,1,1,0
5.825262000,0,1,1,1,1,1,1,1
5.825417000,0,0,1,0,1,1,1,1
5.825418000,0,0,0,0,1,1,0,0
5.825444000,0,1,1,1,1,1,1,1
5.825600000,0,0,0,0,1,1,1,0
5.825601000,0,0,0,0,1,1,0,0
5.825652000,0,0,0,1,1,1,1,0
5.825653000,0,1,1,1,1,1,1,1
5.825678000,0,0,0,0,1,1,1,0
5.825679000,0,0,0,0,1,1,0,0
5.825704000,0,0,0,1,1,1,0,0
5.825705000,0,1,1,1,1,1,1,1
5.825886000,0,0,1,1,1,1,1,1
5.825887000,0,0,0,0,1,1,1,0
5.825888000,0,0,0,0,1,1,0,0
5.825965000,0,0,0,1,1,1,1,0
5.825966000,0,1,1,1,1,1,1,1
5.825991000,0,0,0,0,1,1,1,0
5.825992000,0,0,0,0,1,1,0,0
5.826017000,0,0,0,1,1,1,1,0
5.826018000,0,1,1,1,1,1,1,1
5.826069000,0,0,0,0,1,1,1,1
5.826070000,0,0,0,0,1,1,0,0
5.826148000,0,1,1,1,1,1,1,1
5.826173000,0,0,1,0,1,1,1,1
5.826174000,0,0,0,0,1,1,1,0
5.826175000,0,0,0,0,1,1,0,0
5.826226000,0,1,1,1,1,1,1,1
5.826252000,0,0,0,0,1,1,1,0
5.826253000,0,0,0,0,1,1,0,0
5.826278000,0,1,1,1,1,1,1,1
5.826356000,0,0,0,0,1,1,1,0
5.826357000,0,0,0,0,1,1,0,0
5.826382000,0,0,0,1,1,1,0,0
5.826383000,0,1,1,1,1,1,1,1
5.826408000,0,0,1,0,1,1,1,1
5.826409000,0,0,0,0,1,1,0,0
6.023845000,1,1,0,0,1,1,0,0
6.023871000,0,0,0,0,1,1,0,0
6.024027000,1,1,0,0,1,1,0,0
6.024079000,0,0,0,0,1,1,0,0
6.024132000,1,1,0,0,1,1,0,0
6.024158000,0,0,0,0,1,1,0,0
6.024210000,1,1,0,0,1,1,0,0
6.024366000,0,0,0,0,1,1,0,0
6.024418000,1,0,0,0,1,1,0,0
6.024419000,1,1,0,0,1,1,0,0
6.024471000,0,0,0,0,1,1,0,0
6.024497000,1,1,0,0,1,1,0,0
6.024549000,0,0,0,0,1,1,0,0
6.024575000,1,1,0,0,1,1,0,0
6.024653000,0,0,0,0,1,1,0,0
6.024705000,1,0,0,0,1,1,0,0
6.024706000,1,1,0,0,1,1,0,0
6.024757000,0,0,0,0,1,1,0,0
6.024783000,1,0,0,0,1,1,0,0
6.024784000,1,1,0,0,1,1,0,0
6.024809000,1,0,0,0,1,1,0,0
6.024810000,0,0,0,0,1,1,0,0
6.024835000,1,0,0,0,1,1,0,0
6.024836000,1,1,0,0,1,1,0,0
6.024940000,0,0,0,0,1,1,0,0
6.024992000,1,1,0,0,1,1,0,0
6.025226000,0,0,0,0,1,1,0,0
6.025279000,1,1,0,0,1,1,0,0
6.025305000,0,0,0,0,1,1,0,0
6.025331000,1,1,0,0,1,1,0,0
6.025513000,0,0,0,0,1,1,0,0
6.025566000,1,1,0,0,1,1,0,0
6.025592000,0,0,0,0,1,1,0,0
6.025618000,1,1,0,0,1,1,0,0
6.025644000,0,0,0,0,1,1,0,0
6.025670000,1,1,0,0,1,1,0,0
6.025722000,0,0,0,0,1,1,0,0
6.025748000,1,1,0,0,1,1,0,0
6.025774000,0,0,0,0,1,1,0,0
6.025853000,1,1,0,0,1,1,0,0
6.025905000,0,0,0,0,1,1,0,0
6.025983000,1,1,0,0,1,1,0,0
6.026009000,0,0,0,0,1,1,0,0
6.026035000,1,1,0,0,1,1,0,0
6.026061000,0,0,0,0,1,1,0,0
6.028336000,0,1,1,1,1,1,1,1
6.028362000,0,0,0,0,1,1,1,0
6.028363000,0,0,0,0,1,1,0,0
6.028518000,0,0,0,1,1,1,0,0
6.028519000,0,1,1,1,1,1,1,1
6.028570000,0,0,1,0,1,1,1,1
6.028571000,0,0,0,0,1,1,0,0
6.028597000,0,1,1,1,1,1,1,1
6.028622000,0,0,1,0,1,1,1,1
6.028623000,0,0,0,0,1,1,0,0
6.028675000,0,1,1,1,1,1,1,1
6.028831000,0,0,0,0,1,1,1,0
6.028832000,0,0,0,0,1,1,0,0
6.028857000,0,0,0,1,1,1,0,0
6.028858000,0,1,1,1,1,1,1,1
6.028909000,0,0,1,0,1,1,1,1
6.028910000,0,0,0,0,1,1,0,0
6.028935000,0,0,0,1,1,1,0,0
6.028936000,0,1,1,1,1,1,1,1
6.029092000,0,0,0,0,1,1,1,0
6.029093000,0,0,0,0,1,1,0,0
6.029118000,0,0,0,1,1,1,1,0
6.029119000,0,1,1,1,1,1,1,1
6.029274000,0,0,1,0,1,1,1,1
6.029275000,0,0,0,0,1,1,0,0
6.029327000,0,1,1,1,1,1,1,1
6.029352000,0,0,1,1,1,1,1,1
6.029353000,0,0,0,0,1,1,1,0
6.029354000,0,0,0,0,1,1,0,0
6.029379000,0,1,1,1,1,1,1,1
6.029561000,0,0,1,0,1,1,1,1
6.029562000,0,0,0,0,1,1,0,0
6.029640000,0,1,1,1,1,1,1,1
6.029665000,0,0,1,1,1,1,1,1
6.029666000,0,0,0,0,1,1,1,0
6.029667000,0,0,0,0,1,1,0,0
6.029692000,0,1,1,1,1,1,1,1
6.029744000,0,0,0,0,1,1,1,0
6.029745000,0,0,0,0,1,1,0,0
6.029822000,0,0,0,1,1,1,1,0
6.029823000,0,1,1,1,1,1,1,1
6.029848000,0,0,0,0,1,1,1,0
6.029849000,0,0,0,0,1,1,0,0
6.029900000,0,0,0,1,1,1,0,0
6.029901000,0,1,1,1,1,1,1,1
6.029926000,0,0,1,0,1,1,1,1
6.029927000,0,0,0,0,1,1,0,0
6.029953000,0,1,1,1,1,1,1,1
6.030031000,0,0,0,0,1,1,1,0
6.030032000,0,0,0,0,1,1,0,0
6.030057000,0,1,1,1,1,1,1,1
6.030083000,0,0,0,0,1,1,1,0
6.030084000,0,0,0,0,1,1,0,0
6.227864000,1,1,0,0,1,1,0,0
6.227890000,0,0,0,0,1,1,0,0
6.228046000,1,1,0,0,1,1,0,0
6.228098000,0,0,0,0,1,1,0,0
6.228150000,1,0,0,0,1,1,0,0
6.228151000,1,1,0,0,1,1,0,0
6.228177000,0,0,0,0,1,1,0,0
6.228229000,1,1,0,0,1,1,0,0
6.228385000,0,0,0,0,1,1,0,0
6.228437000,1,0,0,0,1,1,0,0
6.228438000,1,1,0,0,1,1,0,0
6.228489000,1,0,0,0,1,1,0,0
6.228490000,0,0,0,0,1,1,0,0
6.228515000,1,0,0,0,1,1,0,0
6.228516000,1,1,0,0,1,1,0,0
6.228568000,0,0,0,0,1,1,0,0
6.228594000,1,1,0,0,1,1,0,0
6.228672000,0,0,0,0,1,1,0,0
6.228724000,1,1,0,0,1,1,0,0
6.228750000,0,0,0,0,1,1,0,0
6.228802000,1,1,0,0,1,1,0,0
6.228828000,0,0,0,0,1,1,0,0
6.228854000,1,0,0,0,1,1,0,0
6.228855000,1,1,0,0,1,1,0,0
6.228958000,0,0,0,0,1,1,0,0
6.229011000,1,1,0,0,1,1,0,0
6.229245000,0,0,0,0,1,1,0,0
6.229297000,1,0,0,0,1,1,0,0
6.229298000,1,1,0,0,1,1,0,0
6.229324000,0,0,0,0,1,1,0,0
6.229349000,1,0,0,0,1,1,0,0
6.229350000,1,1,0,0,1,1,0,0
6.229532000,0,0,0,0,1,1,0,0
6.229584000,1,1,0,0,1,1,0,0
6.229662000,0,0,0,0,1,1,0,0
6.229688000,1,0,0,0,1,1,0,0
6.229689000,1,1,0,0,1,1,0,0
6.229714000,0,0,0,0,1,1,0,0
6.229871000,1,1,0,0,1,1,0,0
6.229923000,0,0,0,0,1,1,0,0
6.230001000,1,1,0,0,1,1,0,0
6.230027000,0,0,0,0,1,1,0,0
6.230079000,1,1,0,0,1,1,0,0
6.230105000,0,0,0,0,1,1,0,0
6.232522000,0,0,1,1,1,1,1,1
6.232523000,0,1,1,1,1,1,1,1
6.232548000,0,0,0,0,1,1,1,0
6.232549000,0,0,0,0,1,1,0,0
6.232705000,0,1,1,1,1,1,1,1
6.232756000,0,0,1,1,1,1,1,1
6.232757000,0,0,0,0,1,1,1,0
6.232758000,0,0,0,0,1,1,0,0
6.232783000,0,1,1,1,1,1,1,1
6.232808000,0,0,1,1,1,1,1,1
6.232809000,0,0,0,0,1,1,1,0
6.232810000,0,0,0,0,1,1,0,0
6.232861000,0,0,1,1,1,1,1,1
6.232862000,0,1,1,1,1,1,1,1
6.233017000,0,0,1,0,1,1,1,1
6.233018000,0,0,0,0,1,1,0,0
6.233044000,0,1,1,1,1,1,1,1
6.233095000,0,0,1,1,1,1,1,1
6.233096000,0,0,0,0,1,1,1,0
6.233097000,0,0,0,0,1,1,0,0
6.233122000,0,1,1,1,1,1,1,1
6.233278000,0,0,0,0,1,1,1,0
6.233279000,0,0,0,0,1,1,0,0
6.233304000,0,0,0,1,1,1,0,0
6.233305000,0,1,1,1,1,1,1,1
6.233460000,0,0,1,1,1,1,1,1
6.233461000,0,0,0,0,1,1,1,0
6.233462000,0,0,0,0,1,1,0,0
6.233513000,0,1,1,1,1,1,1,1
6.233539000,0,0,0,0,1,1,1,0
6.233540000,0,0,0,0,1,1,0,0
6.233565000,0,0,0,1,1,1,1,0
6.233566000,0,1,1,1,1,1,1,1
6.233747000,0,0,1,0,1,1,1,1
6.233748000,0,0,0,0,1,1,0,0
6.233826000,0,1,1,1,1,1,1,1
6.233852000,0,0,0,0,1,1,1,0
6.233853000,0,0,0,0,1,1,0,0
6.233878000,0,0,1,1,1,1,1,1
6.233879000,0,1,1,1,1,1,1,1
6.233930000,0,0,0,0,1,1,1,0
6.233931000,0,0,0,0,1,1,0,0
6.234008000,0,0,0,1,1,1,0,0
6.234009000,0,1,1,1,1,1,1,1
6.234034000,0,0,1,0,1,1,1,1
6.234035000,0,0,0,0,1,1,0,0
6.234087000,0,1,1,1,1,1,1,1
6.234112000,0,0,1,1,1,1,1,1
6.234113000,0,0,0,0,1,1,1,0
6.234114000,0,0,0,0,1,1,0,0
6.234139000,0,1,1,1,1,1,1,1
6.234217000,0,0,0,0,1,1,1,0
6.234218000,0,0,0,0,1,1,0,0
6.234243000,0,0,0,1,1,1,1,0
6.234244000,0,1,1,1,1,1,1,1
6.234269000,0,0,0,0,1,1,1,0
6.234270000,0,0,0,0,1,1,0,0
6.430883000,1,1,0,0,1,1,0,0
6.430909000,0,0,0,0,1,1,0,0
6.431065000,1,1,0,0,1,1,0,0
6.431117000,0,0,0,0,1,1,0,0
6.431169000,1,0,0,0,1,1,0,0
6.431170000,1,1,0,0,1,1,0,0
6.431196000,0,0,0,0,1,1,0,0
6.431248000,1,1,0,0,1,1,0,0
6.431404000,0,0,0,0,1,1,0,0
6.431456000,1,0,0,0,1,1,0,0
6.431457000,1,1,0,0,1,1,0,0
6.431508000,0,0,0,0,1,1,0,0
6.431534000,1,0,0,0,1,1,0,0
6.431535000,1,1,0,0,1,1,0,0
6.431586000,0,0,0,0,1,1,0,0
6.431612000,1,0,0,0,1,1,0,0
6.431613000,1,1,0,0,1,1,0,0
6.431691000,0,0,0,0,1,1,0,0
6.431743000,1,1,0,0,1,1,0,0
6.431821000,0,0,0,0,1,1,0,0
6.431873000,1,1,0,0,1,1,0,0
6.431977000,0,0,0,0,1,1,0,0
6.432030000,1,1,0,0,1,1,0,0
6.432264000,0,0,0,0,1,1,0,0
6.432316000,1,0,0,0,1,1,0,0
6.432317000,1,1,0,0,1,1,0,0
6.432343000,0,0,0,0,1,1,0,0
6.432369000,1,1,0,0,1,1,0,0
6.432551000,0,0,0,0,1,1,0,0
6.432603000,1,0,0,0,1,1,0,0
6.432604000,1,1,0,0,1,1,0,0
6.432629000,0,0,0,0,1,1,0,0
6.432655000,1,0,0,0,1,1,0,0
6.432656000,1,1,0,0,1,1,0,0
6.432681000,0,0,0,0,1,1,0,0
6.432707000,1,0,0,0,1,1,0,0
6.432708000,1,1,0,0,1,1,0,0
6.432786000,0,0,0,0,1,1,0,0
6.432811000,1,0,0,0,1,1,0,0
6.432812000,1,1,0,0,1,1,0,0
6.432838000,0,0,0,0,1,1,0,0
6.432890000,1,1,0,0,1,1,0,0
6.432916000,0,0,0,0,1,1,0,0
6.433020000,1,1,0,0,1,1,0,0
6.433046000,0,0,0,0,1,1,0,0
6.433072000,1,1,0,0,1,1,0,0
6.433098000,0,0,0,0,1,1,0,0
6.435253000,0,0,0,1,1,1,0,0
