Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
3.792347000,0,1,1,1,1,1,1,1
3.792372000,0,0,1,1,1,1,1,1
3.792373000,0,0,0,0,1,1,1,0
3.792374000,0,0,0,0,1,1,0,0
3.792451000,0,1,1,1,1,1,1,1
3.792477000,0,0,0,0,1,1,1,0
3.792478000,0,0,0,0,1,1,0,0
3.792503000,0,0,0,1,1,1,1,0
3.792504000,0,1,1,1,1,1,1,1
3.792607000,0,0,1,0,1,1,1,1
3.792608000,0,0,0,0,1,1,0,0
3.792633000,0,0,0,1,1,1,0,0
3.792634000,0,1,1,1,1,1,1,1
3.792711000,0,0,1,1,1,1,1,1
3.792712000,0,0,0,0,1,1,1,0
3.792713000,0,0,0,0,1,1,0,0
3.792764000,0,1,1,1,1,1,1,1
3.792790000,0,0,0,0,1,1,1,0
3.792791000,0,0,0,0,1,1,0,0
3.792842000,0,0,0,1,1,1,1,0
3.792843000,0,1,1,1,1,1,1,1
3.792868000,0,0,0,0,1,1,1,0
3.792869000,0,0,0,0,1,1,0,0
3.792894000,0,0,0,1,1,1,0,0
3.792895000,0,1,1,1,1,1,1,1
3.792972000,0,0,1,0,1,1,1,1
3.792973000,0,0,0,0,1,1,0,0
3.793025000,0,1,1,1,1,1,1,1
3.793051000,0,0,0,0,1,1,1,0
3.793052000,0,0,0,0,1,1,0,0
3.793077000,0,1,1,1,1,1,1,1
3.793155000,0,0,0,0,1,1,1,0
3.793156000,0,0,0,0,1,1,0,0
3.793181000,0,0,0,1,1,1,0,0
3.793182000,0,1,1,1,1,1,1,1
3.793207000,0,0,1,0,1,1,1,1
3.793208000,0,0,0,0,1,1,0,0
3.793233000,0,0,0,1,1,1,0,0
3.793234000,0,1,1,1,1,1,1,1
3.793259000,0,0,1,0,1,1,1,1
3.793260000,0,0,0,0,1,1,0,0
4.409838000,1,1,0,0,1,1,0,0
4.409864000,0,0,0,0,1,1,0,0
4.410020000,1,0,0,0,1,1,0,0
4.410021000,1,1,0,0,1,1,0,0
4.410072000,1,0,0,0,1,1,0,0
4.410073000,0,0,0,0,1,1,0,0
4.410125000,1,1,0,0,1,1,0,0
4.410151000,0,0,0,0,1,1,0,0
4.410203000,1,1,0,0,1,1,0,0
4.410359000,0,0,0,0,1,1,0,0
4.410411000,1,0,0,0,1,1,0,0
4.410412000,1,1,0,0,1,1,0,0
4.410438000,0,0,0,0,1,1,0,0
4.410464000,1,1,0,0,1,1,0,0
4.410646000,0,0,0,0,1,1,0,0
4.410698000,1,0,0,0,1,1,0,0
4.410699000,1,1,0,0,1,1,0,0
4.410724000,0,0,0,0,1,1,0,0
4.410802000,1,0,0,0,1,1,0,0
4.410803000,1,1,0,0,1,1,0,0
4.410828000,1,0,0,0,1,1,0,0
4.410829000,0,0,0,0,1,1,0,0
4.410985000,1,1,0,0,1,1,0,0
4.411219000,0,0,0,0,1,1,0,0
4.411272000,1,1,0,0,1,1,0,0
4.411298000,0,0,0,0,1,1,0,0
4.411324000,1,1,0,0,1,1,0,0
4.411506000,0,0,0,0,1,1,0,0
4.411558000,1,0,0,0,1,1,0,0
4.411559000,1,1,0,0,1,1,0,0
4.411689000,0,0,0,0,1,1,0,0
4.411741000,1,1,0,0,1,1,0,0
4.411793000,0,0,0,0,1,1,0,0
4.411845000,1,1,0,0,1,1,0,0
4.411897000,0,0,0,0,1,1,0,0
4.411923000,1,0,0,0,1,1,0,0
4.411924000,1,1,0,0,1,1,0,0
4.411949000,0,0,0,0,1,1,0,0
4.412001000,1,0,0,0,1,1,0,0
4.412002000,1,1,0,0,1,1,0,0
4.412027000,0,0,0,0,1,1,0,0
4.414448000,0,0,0,1,1,1,0,0
4.414449000,0,1,1,1,1,1,1,1
4.414474000,0,0,1,0,1,1,1,1
4.414475000,0,0,0,0,1,1,0,0
4.414631000,0,0,1,1,1,1,1,1
4.414632000,0,1,1,1,1,1,1,1
4.414683000,0,0,0,0,1,1,1,0
4.414684000,0,0,0,0,1,1,0,0
4.414709000,0,0,0,1,1,1,0,0
4.414710000,0,1,1,1,1,1,1,1
4.414735000,0,0,0,0,1,1,1,1
4.414736000,0,0,0,0,1,1,0,0
4.414787000,0,0,0,1,1,1,0,0
4.414788000,0,1,1,1,1,1,1,1
4.414944000,0,0,0,0,1,1,1,0
4.414945000,0,0,0,0,1,1,0,0
4.414970000,0,0,0,1,1,1,1,0
4.414971000,0,1,1,1,1,1,1,1
4.415022000,0,0,0,0,1,1,1,0
4.415023000,0,0,0,0,1,1,0,0
4.415048000,0,0,0,1,1,1,0,0
4.415049000,0,1,1,1,1,1,1,1
4.415205000,0,0,0,0,1,1,1,0
4.415206000,0,0,0,0,1,1,0,0
4.415231000,0,0,0,1,1,1,1,0
4.415232000,0,1,1,1,1,1,1,1
4.415257000,0,0,0,0,1,1,1,0
4.415258000,0,0,0,0,1,1,0,0
4.415283000,0,0,0,1,1,1,1,0
4.415284000,0,1,1,1,1,1,1,1
4.415309000,0,0,0,0,1,1,1,0
4.415310000,0,0,0,0,1,1,0,0
4.415335000,0,0,0,1,1,1,0,0
4.415336000,0,1,1,1,1,1,1,1
4.415361000,0,0,1,0,1,1,1,1
4.415362000,0,0,0,0,1,1,0,0
4.415388000,0,1,1,1,1,1,1,1
4.415413000,0,0,1,1,1,1,1,1
4.415414000,0,0,0,0,1,1,1,0
4.415415000,0,0,0,0,1,1,0,0
4.415440000,0,1,1,1,1,1,1,1
4.415466000,0,0,0,0,1,1,1,0
4.415467000,0,0,0,0,1,1,0,0
4.415492000,0,1,1,1,1,1,1,1
4.415518000,0,0,0,0,1,1,1,0
4.415519000,0,0,0,0,1,1,0,0
4.415544000,0,0,0,1,1,1,1,0
4.415545000,0,1,1,1,1,1,1,1
4.415570000,0,0,0,0,1,1,1,0
4.415571000,0,0,0,0,1,1,0,0
4.415596000,0,0,0,1,1,1,0,0
4.415597000,0,1,1,1,1,1,1,1
4.415622000,0,0,1,0,1,1,1,1
4.415623000,0,0,0,0,1,1,0,0
4.415648000,0,0,0,1,1,1,0,0
4.415649000,0,1,1,1,1,1,1,1
4.415674000,0,0,1,0,1,1,1,1
4.415675000,0,0,0,0,1,1,0,0
4.415701000,0,1,1,1,1,1,1,1
4.415726000,0,0,1,1,1,1,1,1
4.415727000,0,0,0,0,1,1,1,0
4.415728000,0,0,0,0,1,1,0,0
4.415753000,0,1,1,1,1,1,1,1
4.415805000,0,0,0,0,1,1,1,0
4.415806000,0,0,0,0,1,1,0,0
4.415883000,0,0,0,1,1,1,0,0
4.415884000,0,1,1,1,1,1,1,1
4.415909000,0,0,1,0,1,1,1,1
4.415910000,0,0,0,0,1,1,0,0
4.415962000,0,1,1,1,1,1,1,1
4.415987000,0,0,1,1,1,1,1,1
4.415988000,0,0,0,0,1,1,1,0
4.415989000,0,0,0,0,1,1,0,0
4.416014000,0,1,1,1,1,1,1,1
4.416066000,0,0,0,0,1,1,1,0
4.416067000,0,0,0,0,1,1,0,0
4.416144000,0,0,0,1,1,1,1,0
4.416145000,0,1,1,1,1,1,1,1
4.416170000,0,0,0,0,1,1,1,0
4.416171000,0,0,0,0,1,1,0,0
4.840298000,1,0,0,0,1,1,0,0
4.840299000,1,1,0,0,1,1,0,0
4.840324000,0,0,0,0,1,1,0,0
4.840480000,1,0,0,0,1,1,0,0
4.840481000,1,1,0,0,1,1,0,0
4.840533000,0,0,0,0,1,1,0,0
4.840585000,1,1,0,0,1,1,0,0
4.840637000,0,0,0,0,1,1,0,0
4.840689000,1,1,0,0,1,1,0,0
4.840819000,0,0,0,0,1,1,0,0
4.840872000,1,1,0,0,1,1,0,0
4.840898000,0,0,0,0,1,1,0,0
4.840924000,1,1,0,0,1,1,0,0
4.841106000,0,0,0,0,1,1,0,0
4.841158000,1,0,0,0,1,1,0,0
4.841159000,1,1,0,0,1,1,0,0
4.841211000,0,0,0,0,1,1,0,0
4.841236000,1,0,0,0,1,1,0,0
4.841237000,1,1,0,0,1,1,0,0
4.841263000,0,0,0,0,1,1,0,0
4.841315000,1,1,0,0,1,1,0,0
4.841367000,0,0,0,0,1,1,0,0
4.841445000,1,1,0,0,1,1,0,0
4.841471000,0,0,0,0,1,1,0,0
4.841549000,1,0,0,0,1,1,0,0
4.841550000,1,1,0,0,1,1,0,0
4.841575000,0,0,0,0,1,1,0,0
4.841653000,1,0,0,0,1,1,0,0
4.841654000,1,1,0,0,1,1,0,0
4.841679000,1,0,0,0,1,1,0,0
4.841680000,0,0,0,0,1,1,0,0
4.841732000,1,1,0,0,1,1,0,0
4.841758000,0,0,0,0,1,1,0,0
4.841784000,1,1,0,0,1,1,0,0
4.841836000,0,0,0,0,1,1,0,0
4.841888000,1,1,0,0,1,1,0,0
4.841940000,0,0,0,0,1,1,0,0
4.842019000,1,1,0,0,1,1,0,0
4.842045000,0,0,0,0,1,1,0,0
4.842097000,1,1,0,0,1,1,0,0
4.842123000,0,0,0,0,1,1,0,0
4.842149000,1,1,0,0,1,1,0,0
4.842201000,0,0,0,0,1,1,0,0
4.842227000,1,1,0,0,1,1,0,0
4.842253000,0,0,0,0,1,1,0,0
4.842305000,1,0,0,0,1,1,0,0
4.842306000,1,1,0,0,1,1,0,0
4.842332000,0,0,0,0,1,1,0,0
4.842357000,1,0,0,0,1,1,0,0
4.842358000,1,1,0,0,1,1,0,0
4.842384000,0,0,0,0,1,1,0,0
4.842462000,1,1,0,0,1,1,0,0
4.842488000,0,0,0,0,1,1,0,0
4.842514000,1,1,0,0,1,1,0,0
4.842540000,0,0,0,0,1,1,0,0
4.844908000,0,0,0,1,1,1,0,0
4.844909000,0,1,1,1,1,1,1,1
4.844934000,0,0,1,0,1,1,1,1
4.844935000,0,0,0,0,1,1,0,0
4.845091000,0,1,1,1,1,1,1,1
4.845143000,0,0,0,0,1,1,1,0
4.845144000,0,0,0,0,1,1,0,0
4.845169000,0,0,0,1,1,1,1,0
4.845170000,0,1,1,1,1,1,1,1
4.845221000,0,0,0,0,1,1,1,0
4.845222000,0,0,0,0,1,1,0,0
4.845273000,0,0,0,1,1,1,0,0
4.845274000,0,1,1,1,1,1,1,1
4.845403000,0,0,1,1,1,1,1,1
4.845404000,0,0,0,0,1,1,1,0
4.845405000,0,0,0,0,1,1,0,0
4.845430000,0,1,1,1,1,1,1,1
4.845456000,0,0,0,0,1,1,1,0
4.845457000,0,0,0,0,1,1,0,0
4.845482000,0,1,1,1,1,1,1,1
4.845664000,0,0,1,0,1,1,1,1
4.845665000,0,0,0,0,1,1,0,0
4.845691000,0,1,1,1,1,1,1,1
4.845742000,0,0,1,1,1,1,1,1
4.845743000,0,0,0,0,1,1,0,0
4.845769000,0,1,1,1,1,1,1,1
4.845794000,0,0,1,1,1,1,1,1
4.845795000,0,0,0,0,1,1,1,0
4.845796000,0,0,0,0,1,1,0,0
4.845847000,0,1,1,1,1,1,1,1
4.845899000,0,0,0,0,1,1,1,0
4.845900000,0,0,0,0,1,1,0,0
4.845951000,0,0,0,1,1,1,1,0
4.845952000,0,1,1,1,1,1,1,1
4.845977000,0,0,0,0,1,1,1,0
4.845978000,0,0,0,0,1,1,0,0
4.846055000,0,0,0,1,1,1,0,0
4.846056000,0,1,1,1,1,1,1,1
4.846081000,0,0,1,0,1,1,1,1
4.846082000,0,0,0,0,1,1,0,0
4.846160000,0,1,1,1,1,1,1,1
4.846186000,0,0,0,0,1,1,1,0
4.846187000,0,0,0,0,1,1,0,0
4.846212000,0,1,1,1,1,1,1,1
4.846238000,0,0,0,0,1,1,1,0
4.846239000,0,0,0,0,1,1,0,0
4.846264000,0,0,0,1,1,1,1,0
4.846265000,0,1,1,1,1,1,1,1
4.846316000,0,0,0,0,1,1,1,0
4.846317000,0,0,0,0,1,1,0,0
4.846368000,0,0,0,1,1,1,0,0
4.846369000,0,1,1,1,1,1,1,1
4.846420000,0,0,1,0,1,1,1,1
4.846421000,0,0,0,0,1,1,0,0
4.846473000,0,1,1,1,1,1,1,1
4.846498000,0,0,1,1,1,1,1,1
4.846499000,0,0,0,0,1,1,1,0
4.846500000,0,0,0,0,1,1,0,0
4.846551000,0,1,1,1,1,1,1,1
4.846577000,0,0,0,0,1,1,1,0
4.846578000,0,0,0,0,1,1,0,0
4.846603000,0,0,1,1,1,1,1,1
4.846604000,0,1,1,1,1,1,1,1
4.846655000,0,0,0,0,1,1,1,0
4.846656000,0,0,0,0,1,1,0,0
4.846681000,0,0,0,1,1,1,1,0
4.846682000,0,1,1,1,1,1,1,1
4.846707000,0,0,0,0,1,1,1,0
4.846708000,0,0,0,0,1,1,0,0
4.846733000,0,0,0,1,1,1,0,0
4.846734000,0,1,1,1,1,1,1,1
4.846759000,0,0,1,0,1,1,1,1
4.846760000,0,0,0,0,1,1,0,0
4.846786000,0,1,1,1,1,1,1,1
4.846811000,0,0,1,0,1,1,1,1
4.846812000,0,0,0,0,1,1,0,0
4.846890000,0,1,1,1,1,1,1,1
4.846916000,0,0,0,0,1,1,1,0
4.846917000,0,0,0,0,1,1,0,0
4.846942000,0,0,1,1,1,1,1,1
4.846943000,0,1,1,1,1,1,1,1
4.846968000,0,0,0,0,1,1,1,0
4.846969000,0,0,0,0,1,1,0,0
5.057319000,1,1,0,0,1,1,0,0
5.057345000,0,0,0,0,1,1,0,0
5.057501000,1,1,0,0,1,1,0,0
5.057553000,0,0,0,0,1,1,0,0
5.057605000,1,0,0,0,1,1,0,0
5.057606000,1,1,0,0,1,1,0,0
5.057632000,0,0,0,0,1,1,0,0
5.057684000,1,1,0,0,1,1,0,0
5.057840000,0,0,0,0,1,1,0,0
5.057892000,1,0,0,0,1,1,0,0
5.057893000,1,1,0,0,1,1,0,0
5.057918000,0,0,0,0,1,1,0,0
5.057944000,1,0,0,0,1,1,0,0
5.057945000,1,1,0,0,1,1,0,0
5.058127000,0,0,0,0,1,1,0,0
5.058179000,1,1,0,0,1,1,0,0
5.058205000,0,0,0,0,1,1,0,0
5.058283000,1,0,0,0,1,1,0,0
5.058284000,1,1,0,0,1,1,0,0
5.058309000,0,0,0,0,1,1,0,0
5.058466000,1,1,0,0,1,1,0,0
5.058700000,0,0,0,0,1,1,0,0
5.058753000,1,1,0,0,1,1,0,0
5.058779000,0,0,0,0,1,1,0,0
5.058805000,1,1,0,0,1,1,0,0
5.058987000,0,0,0,0,1,1,0,0
5.059039000,1,0,0,0,1,1,0,0
5.059040000,1,1,0,0,1,1,0,0
5.059170000,0,0,0,0,1,1,0,0
5.059222000,1,1,0,0,1,1,0,0
5.059274000,0,0,0,0,1,1,0,0
5.059326000,1,1,0,0,1,1,0,0
5.059378000,0,0,0,0,1,1,0,0
5.059404000,1,0,0,0,1,1,0,0
5.059405000,1,1,0,0,1,1,0,0
5.059430000,0,0,0,0,1,1,0,0
5.059482000,1,0,0,0,1,1,0,0
5.059483000,1,1,0,0,1,1,0,0
5.059508000,0,0,0,0,1,1,0,0
5.061624000,0,0,1,1,1,1,1,1
5.061625000,0,1,1,1,1,1,1,1
5.061650000,0,0,0,0,1,1,1,0
5.061651000,0,0,0,0,1,1,0,0
5.061807000,0,1,1,1,1,1,1,1
5.061858000,0,0,1,1,1,1,1,1
5.061859000,0,0,0,0,1,1,1,0
5.061860000,0,0,0,0,1,1,0,0
5.061885000,0,1,1,1,1,1,1,1
5.061910000,0,0,1,1,1,1,1,1
5.061911000,0,0,0,0,1,1,1,0
5.061912000,0,0,0,0,1,1,0,0
5.061963000,0,0,1,1,1,1,1,1
5.061964000,0,1,1,1,1,1,1,1
5.062119000,0,0,1,0,1,1,1,1
5.062120000,0,0,0,0,1,1,0,0
5.062146000,0,1,1,1,1,1,1,1
5.062197000,0,0,1,1,1,1,1,1
5.062198000,0,0,0,0,1,1,1,0
5.062199000,0,0,0,0,1,1,0,0
5.062224000,0,1,1,1,1,1,1,1
5.062380000,0,0,0,0,1,1,1,0
5.062381000,0,0,0,0,1,1,0,0
5.062406000,0,0,0,1,1,1,0,0
5.062407000,0,1,1,1,1,1,1,1
5.062432000,0,0,1,0,1,1,1,1
5.062433000,0,0,0,0,1,1,0,0
5.062459000,0,1,1,1,1,1,1,1
5.062484000,0,0,1,0,1,1,1,1
5.062485000,0,0,0,0,1,1,0,0
5.062511000,0,1,1,1,1,1,1,1
5.062536000,0,0,1,1,1,1,1,1
5.062537000,0,0,0,0,1,1,1,0
5.062538000,0,0,0,0,1,1,0,0
5.062563000,0,1,1,1,1,1,1,1
5.062589000,0,0,0,0,1,1,1,0
5.062590000,0,0,0,0,1,1,0,0
5.062615000,0,0,0,1,1,1,1,1
5.062616000,0,1,1,1,1,1,1,1
5.062641000,0,0,0,0,1,1,1,0
5.062642000,0,0,0,0,1,1,0,0
5.062667000,0,0,0,1,1,1,1,0
5.062668000,0,1,1,1,1,1,1,1
5.062693000,0,0,0,0,1,1,1,0
5.062694000,0,0,0,0,1,1,0,0
5.062719000,0,0,0,1,1,1,0,0
5.062720000,0,1,1,1,1,1,1,1
5.062745000,0,0,1,0,1,1,1,1
5.062746000,0,0,0,0,1,1,0,0
5.062772000,0,1,1,1,1,1,1,1
5.062797000,0,0,1,0,1,1,1,1
5.062798000,0,0,0,0,1,1,0,0
5.062824000,0,1,1,1,1,1,1,1
5.062849000,0,0,1,1,1,1,1,1
5.062850000,0,0,0,0,1,1,1,0
5.062851000,0,0,0,0,1,1,0,0
5.062876000,0,1,1,1,1,1,1,1
5.062902000,0,0,0,0,1,1,1,0
5.062903000,0,0,0,0,1,1,0,0
5.062928000,0,0,0,1,1,1,1,1
5.062929000,0,1,1,1,1,1,1,1
5.062980000,0,0,0,0,1,1,1,0
5.062981000,0,0,0,0,1,1,0,0
5.063058000,0,0,0,1,1,1,0,0
5.063059000,0,1,1,1,1,1,1,1
5.063084000,0,0,1,0,1,1,1,1
5.063085000,0,0,0,0,1,1,0,0
5.063137000,0,1,1,1,1,1,1,1
5.063162000,0,0,1,1,1,1,1,1
5.063163000,0,0,0,0,1,1,1,0
5.063164000,0,0,0,0,1,1,0,0
5.063189000,0,1,1,1,1,1,1,1
5.063241000,0,0,0,0,1,1,1,0
5.063242000,0,0,0,0,1,1,0,0
5.063319000,0,0,0,1,1,1,0,0
5.063320000,0,1,1,1,1,1,1,1
5.063345000,0,0,1,0,1,1,1,1
5.063346000,0,0,0,0,1,1,0,0
5.262338000,1,1,0,0,1,1,0,0
5.262364000,0,0,0,0,1,1,0,0
5.262520000,1,1,0,0,1,1,0,0
5.262572000,0,0,0,0,1,1,0,0
5.262624000,1,0,0,0,1,1,0,0
5.262625000,1,1,0,0,1,1,0,0
5.262651000,0,0,0,0,1,1,0,0
5.262703000,1,1,0,0,1,1,0,0
5.262859000,0,0,0,0,1,1,0,0
5.262911000,1,0,0,0,1,1,0,0
5.262912000,1,1,0,0,1,1,0,0
5.262963000,1,0,0,0,1,1,0,0
5.262964000,0,0,0,0,1,1,0,0
5.262989000,1,0,0,0,1,1,0,0
5.262990000,1,1,0,0,1,1,0,0
5.263042000,0,0,0,0,1,1,0,0
5.263068000,1,1,0,0,1,1,0,0
5.263146000,0,0,0,0,1,1,0,0
5.263198000,1,1,0,0,1,1,0,0
5.263433000,0,0,0,0,1,1,0,0
5.263485000,1,1,0,0,1,1,0,0
5.263719000,0,0,0,0,1,1,0,0
5.263772000,1,1,0,0,1,1,0,0
5.263798000,0,0,0,0,1,1,0,0
5.263824000,1,1,0,0,1,1,0,0
5.264006000,0,0,0,0,1,1,0,0
5.264059000,1,1,0,0,1,1,0,0
5.264085000,0,0,0,0,1,1,0,0
5.264111000,1,1,0,0,1,1,0,0
5.264137000,0,0,0,0,1,1,0,0
5.264163000,1,1,0,0,1,1,0,0
5.264267000,0,0,0,0,1,1,0,0
5.264345000,1,0,0,0,1,1,0,0
5.264346000,1,1,0,0,1,1,0,0
5.264424000,0,0,0,0,1,1,0,0
5.264476000,1,1,0,0,1,1,0,0
5.264502000,0,0,0,0,1,1,0,0
5.264528000,1,1,0,0,1,1,0,0
5.264554000,0,0,0,0,1,1,0,0
5.266848000,0,0,0,1,1,1,0,0
5.266849000,0,1,1,1,1,1,1,1
5.266874000,0,0,1,0,1,1,1,1
5.266875000,0,0,0,0,1,1,0,0
5.267031000,0,0,0,1,1,1,1,0
5.267032000,0,1,1,1,1,1,1,1
5.267083000,0,0,0,0,1,1,1,0
5.267084000,0,0,0,0,1,1,0,0
5.267109000,0,0,0,1,1,1,0,0
5.267110000,0,1,1,1,1,1,1,1
5.267135000,0,0,1,0,1,1,1,1
5.267136000,0,0,0,0,1,1,0,0
5.267188000,0,1,1,1,1,1,1,1
5.267344000,0,0,0,0,1,1,1,0
5.267345000,0,0,0,0,1,1,0,0
5.267370000,0,0,0,1,1,1,1,0
5.267371000,0,1,1,1,1,1,1,1
5.267422000,0,0,0,0,1,1,1,0
5.267423000,0,0,0,0,1,1,0,0
5.267448000,0,0,0,1,1,1,0,0
5.267449000,0,1,1,1,1,1,1,1
5.267605000,0,0,0,0,1,1,1,0
5.267606000,0,0,0,0,1,1,0,0
5.267631000,0,0,1,1,1,1,1,1
5.267632000,0,1,1,1,1,1,1,1
5.267657000,0,0,0,0,1,1,1,0
5.267658000,0,0,0,0,1,1,0,0
5.267683000,0,0,0,1,1,1,1,0
5.267684000,0,1,1,1,1,1,1,1
5.267761000,0,0,1,0,1,1,1,1
5.267762000,0,0,0,0,1,1,0,0
5.267840000,0,1,1,1,1,1,1,1
5.267865000,0,0,1,1,1,1,1,1
5.267866000,0,0,0,0,1,1,1,0
5.267867000,0,0,0,0,1,1,0,0
5.267892000,0,1,1,1,1,1,1,1
5.268100000,0,0,1,0,1,1,1,1
5.268101000,0,0,0,0,1,1,0,0
5.268153000,0,1,1,1,1,1,1,1
5.268231000,0,0,0,0,1,1,1,0
5.268232000,0,0,0,0,1,1,0,0
5.268257000,0,0,0,1,1,1,1,1
5.268258000,0,1,1,1,1,1,1,1
5.268283000,0,0,0,0,1,1,1,0
5.268284000,0,0,0,0,1,1,0,0
5.268335000,0,0,0,1,1,1,0,0
5.268336000,0,1,1,1,1,1,1,1
5.268361000,0,0,1,0,1,1,1,1
5.268362000,0,0,0,0,1,1,0,0
5.268414000,0,1,1,1,1,1,1,1
5.268439000,0,0,1,0,1,1,1,1
5.268440000,0,0,0,0,1,1,0,0
5.268466000,0,1,1,1,1,1,1,1
5.268544000,0,0,0,0,1,1,1,0
5.268545000,0,0,0,0,1,1,0,0
5.268622000,0,0,0,1,1,1,0,0
5.268623000,0,1,1,1,1,1,1,1
5.268648000,0,0,0,0,1,1,1,1
5.268649000,0,0,0,0,1,1,0,0
5.466357000,1,1,0,0,1,1,0,0
5.466383000,0,0,0,0,1,1,0,0
5.466539000,1,1,0,0,1,1,0,0
5.466591000,0,0,0,0,1,1,0,0
5.466643000,1,0,0,0,1,1,0,0
5.466644000,1,1,0,0,1,1,0,0
5.466669000,1,0,0,0,1,1,0,0
5.466670000,0,0,0,0,1,1,0,0
5.466721000,1,0,0,0,1,1,0,0
5.466722000,1,1,0,0,1,1,0,0
5.466878000,0,0,0,0,1,1,0,0
5.466930000,1,1,0,0,1,1,0,0
5.466982000,0,0,0,0,1,1,0,0
5.467008000,1,1,0,0,1,1,0,0
5.467060000,0,0,0,0,1,1,0,0
5.467086000,1,1,0,0,1,1,0,0
5.467164000,0,0,0,0,1,1,0,0
5.467217000,1,1,0,0,1,1,0,0
5.467243000,0,0,0,0,1,1,0,0
5.467269000,1,1,0,0,1,1,0,0
5.467451000,0,0,0,0,1,1,0,0
5.467503000,1,1,0,0,1,1,0,0
5.467737000,0,0,0,0,1,1,0,0
5.467790000,1,1,0,0,1,1,0,0
5.467816000,0,0,0,0,1,1,0,0
5.467842000,1,1,0,0,1,1,0,0
5.468024000,0,0,0,0,1,1,0,0
5.468076000,1,0,0,0,1,1,0,0
5.468077000,1,1,0,0,1,1,0,0
5.468155000,0,0,0,0,1,1,0,0
5.468180000,1,0,0,0,1,1,0,0
5.468181000,1,1,0,0,1,1,0,0
5.468207000,0,0,0,0,1,1,0,0
5.468233000,1,1,0,0,1,1,0,0
5.468259000,0,0,0,0,1,1,0,0
5.468363000,1,1,0,0,1,1,0,0
5.468441000,0,0,0,0,1,1,0,0
5.468493000,1,0,0,0,1,1,0,0
5.468494000,1,1,0,0,1,1,0,0
5.468519000,0,0,0,0,1,1,0,0
5.468571000,1,0,0,0,1,1,0,0
5.468572000,1,1,0,0,1,1,0,0
5.468597000,0,0,0,0,1,1,0,0
5.471069000,0,0,0,1,1,1,1,0
5.471070000,0,1,1,1,1,1,1,1
5.471095000,0,0,0,0,1,1,1,0
5.471096000,0,0,0,0,1,1,0,0
5.471252000,0,1,1,1,1,1,1,1
5.471304000,0,0,0,0,1,1,1,0
5.471305000,0,0,0,0,1,1,0,0
5.471330000,0,0,1,1,1,1,1,1
5.471331000,0,1,1,1,1,1,1,1
5.471356000,0,0,0,0,1,1,1,0
5.471357000,0,0,0,0,1,1,0,0
5.471408000,0,0,0,1,1,1,0,0
5.471409000,0,1,1,1,1,1,1,1
5.471564000,0,0,1,1,1,1,1,1
